lat, lon, stpnm, stpid, grp
40.47234599999852, -79.91974200000129, HIGHLAND AVE + WELLESLEY, 3276, 2
40.47334800000031, -79.9192819999989, HIGHLAND AVE + HAMPTON, 3277, 2
40.474411999999624, -79.9187899999997, HIGHLAND AVE + BRYANT CT, 3278, 2
40.47572900000082, -79.91968400000067, BRYANT ST + EUCLID AVE, 20110, 2
40.47709800000101, -79.91894599999922, EUCLID AVE + CALLOW HILL FS, 3281, 2
40.47901800000065, -79.91777000000003, EUCLID AVE + BUNKERHILL, 3282, 2
40.47950399999954, -79.9187470000002, BUNKERHILL ST + ST CLAIR NS, 3283, 2
40.47959400000004, -79.92196399999938, MELLON TERRACE + N NEGLEY AVE, 3230, 2
40.44079199999867, -80.00065799999945, FIFTH AVE + WOOD ST, 20690, 3
40.4401209999985, -79.99883799999887, FIFTH AVE + SMITHFIELD ST, 20691, 3
40.43900200000089, -79.99582700000049, FIFTH AVE + ROSS ST, 20293, 3
40.437995000001116, -79.99353500000058, FORBES AVE + BOYD ST (DUQUESNE UNIV), 3241, 3
40.43794999999923, -79.99123400000033, FORBES AVE + MCANULTY DR, 3242, 3
40.43779000000051, -79.98849499999979, FORBES AVE + MAGEE ST, 3243, 3
40.43771500000013, -79.98669299999834, FORBES AVE + STEVENSON ST, 3244, 3
40.43763300000063, -79.98529300000038, FORBES AVE + PRIDE ST (MERCY HOSPITAL), 3245, 3
40.43752799999888, -79.98284199999861, FORBES AVE + VAN BRAAM ST, 3246, 3
40.437476000001034, -79.98169100000072, FORBES AVE + MILTENBERGER ST, 3247, 3
40.43738700000032, -79.97963499999966, FORBES AVE + GIST ST, 3248, 3
40.43772900000085, -79.97765800000171, JUMONVILLE ST + WATSON, 3249, 3
40.43811799999881, -79.97600700000045, FIFTH AVE + SENECA ST, 3250, 3
40.43799799999908, -79.97460600000015, FIFTH AVE + MOULTRIE, 3251, 3
40.43774799999867, -79.9729420000014, FIFTH AVE + BIRMINGHAM BRIDGE, 3252, 3
40.43720599999936, -79.97132099999986, FIFTH AVE + #2358, 2556, 3
40.436862999999434, -79.97022300000054, FIFTH AVE + #2410 (ACTA PROGRAM), 2557, 3
40.43640500000007, -79.96858199999868, FIFTH AVE + BRENHAM ST, 2558, 3
40.43740399999996, -79.96538399999869, FIFTH AVE + MAURICE ST, 19850, 3
40.43775899999897, -79.96414999999914, FIFTH AVE + CRAFT AVE (CARLOW UNIV), 2561, 3
40.43903500000055, -79.96211499999986, FIFTH AVE + HALKET ST, 2562, 3
40.44062899999996, -79.9599109999993, FIFTH AVE + MCKEE, 17671, 3
40.441136000000746, -79.95918800000138, FIFTH AVE + MEYRAN AVE, 2564, 3
40.442132000000555, -79.95786699999864, FIFTH AVE + OAKLAND AVE, 2565, 3
40.44304000000025, -79.9566109999998, FIFTH AVE + THACKERAY AVE, 2566, 3
40.444217999998585, -79.95494100000128, FIFTH AVE + BIGELOW BLVD (PITT), 2567, 3
40.44546499999887, -79.95322400000026, FIFTH AVE + TENNYSON AVE, 3253, 3
40.44628199999938, -79.95209499999952, FIFTH AVE + BELLEFIELD, 3254, 3
40.446805000000985, -79.94960599999963, FIFTH AVE + CRAIG ST NS, 1174, 3
40.44702399999933, -79.9474269999988, FIFTH AVE + NEVILLE ST, 1175, 3
40.447200999999524, -79.94495499999844, FIFTH AVE + CLYDE ST, 1176, 3
40.447364999999735, -79.94260399999932, FIFTH AVE + MOREWOOD AVE, 1177, 3
40.44764199999892, -79.93889299999866, FIFTH AVE + AMBERSON, 1178, 3
40.44778999999894, -79.93687099999839, FIFTH AVE + WILKINS FS, 1179, 3
40.44829599999874, -79.9343870000004, FIFTH AVE + S AIKEN, 3255, 3
40.44898499999976, -79.9322129999994, FIFTH AVE + BELLEFONTE, 3256, 3
40.44974099999887, -79.92977499999964, FIFTH AVE + NEGLEY, 3257, 3
40.45043899999917, -79.92753800000042, FIFTH AVE + MARYLAND, 3258, 3
40.45108499999968, -79.92592899999869, FIFTH AVE + COLLEGE, 3259, 3
40.45231099999878, -79.92416099999907, HIGHLAND AVE + 5TH FS, 19420, 3
40.45323699999979, -79.92471500000094, HIGHLAND AVE + HOWE, 3261, 3
40.45410500000007, -79.92523699999872, HIGHLAND AVE + WALNUT, 3262, 3
40.45514499999999, -79.9252709999997, HIGHLAND AVE + ELWOOD, 3263, 3
40.457070000000115, -79.92515999999922, HIGHLAND AVE + ALDER, 3265, 3
40.458969999999596, -79.92504900000154, HIGHLAND AVE + ELLSWORTH AVE STEPS, 20766, 3
40.46034799999879, -79.92492999999962, HIGHLAND AVE + BAUM BLVD, 3267, 3
40.46126399999896, -79.92478899999908, HIGHLAND AVE + PENN, 3268, 3
40.46361199999898, -79.9238109999996, HIGHLAND AVE + STATION ST, 3270, 3
40.464869999999145, -79.92319699999824, HIGHLAND AVE + RIPPEY ST FS, 9294, 3
40.465715999999595, -79.92280499999862, HIGHLAND AVE + EAST LIBERTY BLVD, 3272, 3
40.46815200000041, -79.92167900000008, HIGHLAND AVE + HAYS, 19412, 3
40.46959400000074, -79.92101899999989, HIGHLAND AVE + STANTON, 3274, 3
40.47104000000075, -79.92034700000123, HIGHLAND AVE + JACKSON, 3275, 3
40.47234599999852, -79.91974200000129, HIGHLAND AVE + WELLESLEY, 3276, 3
40.47334800000031, -79.9192819999989, HIGHLAND AVE + HAMPTON, 3277, 3
40.474411999999624, -79.9187899999997, HIGHLAND AVE + BRYANT CT, 3278, 3
40.47572900000082, -79.91968400000067, BRYANT ST + EUCLID AVE, 20110, 3
40.47709800000101, -79.91894599999922, EUCLID AVE + CALLOW HILL FS, 3281, 3
40.47901800000065, -79.91777000000003, EUCLID AVE + BUNKERHILL, 3282, 3
40.478918000001, -79.9190910000008, ST CLAIR ST + BUNKER HILL APTS, 3118, 3
