lat, lon, stpnm, stpid, grp
40.31633099999901, -79.83291600000149, WALNUT ST + #4913, 10248, 3
40.31728799999926, -79.83367200000146, WALNUT ST + WAMPLER, 16678, 3
40.3183849999986, -79.83404800000034, WALNUT ST + LARCH FS, 10249, 3
40.31902500000018, -79.83432800000118, WALNUT ST + JUNIPER, 10250, 3
40.31993199999885, -79.83525500000175, WALNUT ST + GRANT, 10251, 3
40.32224900000044, -79.83484399999988, OLYMPIA DRIVEWAY + LIFE SPAN, 10252, 3
40.32204400000025, -79.83543200000055, OLYMPIA SHOPPING CENTER + SAVE A LOT, 16370, 3
40.32589300000047, -79.83940899999929, WALNUT ST + EXXON STATION, 10254, 3
40.327762000000526, -79.84042699999866, WALNUT ST + EDEN PARK FS, 10255, 3
40.32846700000027, -79.84082699999932, WALNUT ST + 35TH, 10256, 3
40.32959300000016, -79.84146199999863, WALNUT ST + 34TH, 10257, 3
40.330176999999324, -79.84232599999959, WALNUT ST + 33RD FS, 10258, 3
40.33095199999936, -79.8435469999988, WALNUT ST + 31ST FS, 10259, 3
40.33193599999847, -79.84514899999957, WALNUT ST + 30TH FS, 10260, 3
40.33232800000101, -79.84579199999959, WALNUT ST + 29TH FS, 10261, 3
40.332712000001024, -79.8464269999999, WALNUT ST + 28TH , 10262, 3
40.333569999999305, -79.84782600000172, WALNUT ST + 27TH FS, 10263, 3
40.33411199999918, -79.84872900000084, WALNUT ST + 26TH FS, 10264, 3
40.334711000000226, -79.8497310000007, WALNUT ST + 25TH FS, 10265, 3
40.33570100000026, -79.85152199999847, WALNUT ST + CP INDUSTRIES, 10266, 3
40.33646899999953, -79.85291700000124, WALNUT ST + SUNOCO STATION, 10267, 3
40.339963999999156, -79.85974500000155, WALNUT ST + 15TH AVE BRIDGE, 20310, 3
40.34120199999883, -79.86085800000161, WALNUT ST + 14TH, 20309, 3
40.34276900000013, -79.8624160000016, WALNUT ST + 13TH FS, 18191, 3
40.34347200000082, -79.86317200000016, WALNUT ST + 12TH, 10271, 3
40.34697599999868, -79.86403300000042, WALNUT ST + 9TH, 10828, 3
40.34905799999857, -79.86451199999853, WALNUT ST + 7TH, 10831, 3
40.3509009999995, -79.86490300000123, WALNUT ST + 5TH, 10464, 3
40.35155600000041, -79.8645170000014, LYSLE BLVD + WALNUT FS, 18493, 3
40.351722000001146, -79.86282000000058, LYSLE BLVD + LOCUST  FS, 18492, 3
40.35190500000005, -79.86089299999925, LYSLE BLVD + MCKEESPORT TRANSP CTR, 9892, 3
40.35226699999892, -79.86124800000142, MCKEESPORT TRANSPORTATION CENTER + BAY #4, 10592, 3
